@relation poker-8-9_vs_6
@attribute S1 integer [1, 4]
@attribute C1 integer [1, 13]
@attribute S2 integer [1, 4]
@attribute C2 integer [1, 13]
@attribute S3 integer [1, 4]
@attribute C3 integer [1, 13]
@attribute S4 integer [1, 4]
@attribute C4 integer [1, 13]
@attribute S5 integer [1, 4]
@attribute C5 integer [1, 13]
@attribute Class {positive, negative}
@inputs S1, C1, S2, C2, S3, C3, S4, C4, S5, C5
@outputs Class
@data
1.3729, 4.7626, 1.3729, 2.6271, 1.3729, 4.8813, 1.3729, 4.6271, 1.3729, 4.3729, positive
3.8064, 10.5807, 3.8064, 11.8064, 3.8064, 9.5807, 3.8064, 10.8064, 3.8064, 12.2258, positive
1.6684, 9.3369, 1.6684, 9.6738, 1.6684, 11.6738, 1.6684, 2.3262, 1.6684, 10.0106, positive
4.0, 3.6837, 4.0, 11.2982, 4.0, 9.7018, 4.0, 11.7018, 4.0, 13.0, positive
4.0, 4.7424, 4.0, 12.5842, 4.0, 10.7525, 4.0, 11.0, 4.0, 11.2475, positive
2.5078, 5.9843, 2.5078, 6.0, 2.5078, 6.5392, 2.5078, 6.0157, 2.5078, 8.0, positive
3.9782, 1.0, 3.9782, 3.9782, 3.9782, 2.0109, 3.9782, 3.0109, 3.9782, 5.0, positive
3.0183, 5.0, 3.0183, 5.9633, 3.0183, 8.9817, 3.0183, 6.9817, 3.0183, 7.9817, positive
1.7925, 9.5849, 1.7925, 10.1699, 1.7925, 9.0, 1.7925, 6.5849, 1.7925, 7.5849, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.7408, 2.0, 1.3889, 2.0, 11.7408, positive
2.7421, 12.2263, 2.7421, 11.0, 2.7421, 11.2263, 2.7421, 9.2263, 2.7421, 8.7421, positive
1.0, 7.6482, 1.0, 5.5929, 1.0, 7.9447, 1.0, 5.0, 1.0, 5.2965, positive
3.5469, 5.4531, 3.5469, 4.4531, 3.5469, 7.0937, 3.5469, 5.7734, 3.5469, 7.2266, positive
1.3928, 9.3928, 1.3928, 11.6072, 1.3928, 9.6072, 1.3928, 9.4289, 1.3928, 11.0361, positive
2.8526, 4.4423, 2.8526, 5.1474, 2.8526, 3.1474, 2.8526, 1.5898, 2.8526, 2.8847, positive
2.8169, 12.6339, 2.8169, 11.0915, 2.8169, 11.8169, 2.8169, 10.0915, 2.8169, 9.3661, positive
2.6781, 12.3561, 2.6781, 11.161, 2.6781, 11.6781, 2.6781, 10.161, 2.6781, 9.6439, positive
3.3754, 10.5836, 3.3754, 8.041, 3.3754, 9.2082, 3.3754, 10.2082, 3.3754, 9.041, positive
1.4482, 7.8048, 1.4482, 11.8506, 1.4482, 10.0, 1.4482, 11.1494, 1.4482, 13.0, positive
1.9581, 7.0, 1.9581, 5.8743, 1.9581, 4.0838, 1.9581, 5.0, 1.9581, 7.8325, positive
2.4462, 6.5538, 2.4462, 5.5538, 2.4462, 4.8924, 2.4462, 5.2231, 2.4462, 7.7769, positive
2.071, 6.787, 2.071, 5.929, 2.071, 3.929, 2.071, 4.716, 2.071, 7.5739, positive
1.5354, 3.7876, 1.5354, 2.4646, 1.5354, 4.3938, 1.5354, 4.4646, 1.5354, 4.5354, positive
2.4493, 9.4831, 2.4493, 12.0, 2.4493, 9.5169, 2.4493, 11.0, 2.4493, 13.0, positive
3.4919, 2.355, 3.4919, 11.1694, 3.4919, 10.0, 3.4919, 11.8306, 3.4919, 13.0, positive
1.0, 6.2854, 1.0, 3.1429, 1.0, 5.8571, 1.0, 4.7142, 1.0, 4.2858, positive
3.0743, 9.6914, 3.0743, 12.0, 3.0743, 9.3086, 3.0743, 11.0, 3.0743, 13.0, positive
2.6653, 4.5592, 2.6653, 11.4449, 2.6653, 10.0, 2.6653, 11.5551, 2.6653, 13.0, positive
2.3311, 1.9933, 2.3311, 2.9933, 2.3311, 3.0, 2.3311, 3.0067, 2.3311, 4.0067, positive
1.2658, 8.5315, 1.2658, 8.063, 1.2658, 9.0, 1.2658, 5.5315, 1.2658, 6.5315, positive
1.1948, 5.8315, 1.1948, 2.8052, 1.1948, 5.4157, 1.1948, 4.8052, 1.1948, 4.1948, positive
1.2613, 7.0, 1.2613, 3.784, 1.2613, 5.4773, 1.2613, 5.0, 1.2613, 5.0454, positive
1.8488, 9.8488, 1.8488, 11.1512, 1.8488, 12.5465, 1.8488, 2.5117, 1.8488, 12.1512, positive
1.0524, 9.0524, 1.0524, 11.9476, 1.0524, 9.9476, 1.0524, 10.7903, 1.0524, 12.7378, positive
1.0, 5.0579, 1.0, 5.5289, 1.0, 7.0386, 1.0, 4.0193, 1.0, 6.0, positive
4.0, 1.0, 4.0, 11.3077, 4.0, 10.3077, 4.0, 11.8461, 4.0, 12.5384, positive
3.2383, 5.0, 3.2383, 5.5234, 3.2383, 8.7617, 3.2383, 6.7617, 3.2383, 7.7617, positive
1.1305, 9.261, 1.1305, 11.9348, 1.1305, 10.1305, 1.1305, 10.9348, 1.1305, 12.739, positive
1.7885, 5.9424, 1.7885, 5.5769, 1.7885, 4.2115, 1.7885, 4.5769, 1.7885, 7.5769, positive
3.1845, 5.8155, 3.1845, 4.8155, 3.1845, 6.3689, 3.1845, 5.5922, 3.1845, 7.4078, positive
2.0754, 1.2261, 2.0754, 2.2261, 2.0754, 3.0, 2.0754, 3.7739, 2.0754, 4.7739, positive
1.3623, 3.8116, 1.3623, 4.7247, 1.3623, 4.6377, 1.3623, 3.7247, 1.3623, 6.7247, positive
4.0, 2.3549, 4.0, 4.0, 4.0, 4.0323, 4.0, 4.0162, 4.0, 5.6774, positive
3.5276, 2.2597, 3.5276, 11.1575, 3.5276, 10.0, 3.5276, 11.8425, 3.5276, 13.0, positive
3.7566, 10.8783, 3.7566, 7.4868, 3.7566, 9.0, 3.7566, 9.6349, 3.7566, 8.0, positive
2.0, 10.4032, 2.0, 11.8064, 2.0, 9.4032, 2.0, 9.0161, 2.0, 5.1775, positive
1.0816, 8.1632, 1.0816, 7.3265, 1.0816, 9.3265, 1.0816, 4.6735, 1.0816, 6.4897, positive
1.0, 4.8547, 1.0, 3.4291, 1.0, 5.5709, 1.0, 4.1419, 1.0, 4.8581, positive
1.0645, 8.1291, 1.0645, 7.2582, 1.0645, 9.2582, 1.0645, 4.7418, 1.0645, 6.3873, positive
1.3883, 2.3883, 1.3883, 4.1941, 1.3883, 4.6117, 1.3883, 2.6117, 1.3883, 5.2234, positive
3.649, 5.0, 3.649, 4.7021, 3.649, 8.351, 3.649, 6.351, 3.649, 7.351, positive
1.1954, 1.8046, 1.1954, 3.6091, 1.1954, 4.6091, 1.1954, 3.1954, 1.1954, 5.8046, positive
1.8102, 6.8394, 1.8102, 11.7299, 1.8102, 10.0, 1.8102, 11.2701, 1.8102, 13.0, positive
3.7518, 1.9928, 3.7518, 11.2626, 3.7518, 11.2554, 3.7518, 10.0072, 3.7518, 9.5036, positive
4.0, 10.4775, 4.0, 9.6123, 4.0, 9.0, 4.0, 10.5225, 4.0, 10.6123, positive
2.4312, 1.0, 2.4312, 2.4312, 2.4312, 2.7844, 2.4312, 3.7844, 2.4312, 5.0, positive
3.7245, 10.8266, 3.7245, 11.7245, 3.7245, 9.8266, 3.7245, 10.7245, 3.7245, 11.8979, positive
1.4067, 7.3899, 1.4067, 6.7966, 1.4067, 9.0, 1.4067, 5.4067, 1.4067, 6.4067, positive
3.6551, 8.9304, 3.6551, 6.6551, 3.6551, 9.0, 3.6551, 8.9652, 3.6551, 8.0, positive
3.2002, 5.7998, 3.2002, 4.7998, 3.2002, 6.4004, 3.2002, 5.6001, 3.2002, 7.3999, positive
3.2696, 12.4608, 3.2696, 9.9216, 3.2696, 11.1912, 3.2696, 10.0, 3.2696, 8.7304, positive
2.2615, 6.7385, 2.2615, 5.7385, 2.2615, 4.523, 2.2615, 5.1307, 2.2615, 7.8693, positive
4.0, 3.1628, 4.0, 4.0, 4.0, 5.2442, 4.0, 4.6221, 4.0, 6.0814, positive
4.0, 7.8069, 4.0, 5.4034, 4.0, 8.4678, 4.0, 7.8712, 4.0, 7.4678, positive
1.0, 8.2989, 1.0, 7.5979, 1.0, 9.5979, 1.0, 6.0463, 1.0, 5.2526, positive
4.0, 9.8053, 4.0, 6.4027, 4.0, 8.8009, 4.0, 9.2036, 4.0, 7.8009, positive
2.8886, 5.557, 2.8886, 6.557, 2.8886, 9.0, 2.8886, 7.0, 2.8886, 8.0, positive
2.6224, 4.6736, 2.6224, 12.5408, 2.6224, 11.0816, 2.6224, 11.0, 2.6224, 11.3776, positive
3.3649, 7.1894, 3.3649, 6.3649, 3.3649, 9.0, 3.3649, 8.0947, 3.3649, 8.0, positive
4.0, 1.0, 4.0, 11.8749, 4.0, 10.8749, 4.0, 11.5626, 4.0, 11.6877, positive
1.0, 7.9322, 1.0, 6.7286, 1.0, 8.7965, 1.0, 5.0, 1.0, 5.8643, positive
1.3686, 10.3686, 1.3686, 11.7371, 1.3686, 11.8943, 1.3686, 12.0, 1.3686, 1.0, positive
3.0, 12.5226, 3.0, 11.0, 3.0, 12.4774, 3.0, 10.0, 3.0, 5.1804, positive
2.356, 11.356, 2.356, 12.2879, 2.356, 11.0681, 2.356, 11.2879, 2.356, 1.0, positive
3.6864, 10.9407, 3.6864, 11.6864, 3.6864, 9.9407, 3.6864, 10.6864, 3.6864, 11.7458, positive
1.0237, 6.8579, 1.0237, 2.9763, 1.0237, 5.929, 1.0237, 4.9763, 1.0237, 4.0237, positive
4.0, 10.1389, 4.0, 11.3056, 4.0, 9.0, 4.0, 10.8611, 4.0, 12.3056, positive
1.0, 8.5676, 1.0, 8.1353, 1.0, 10.1353, 1.0, 6.9867, 1.0, 4.5809, positive
4.0, 1.0, 4.0, 11.6556, 4.0, 10.6556, 4.0, 11.6722, 4.0, 12.0166, positive
1.324, 9.324, 1.324, 11.676, 1.324, 9.676, 1.324, 9.7041, 1.324, 11.3802, positive
2.6929, 6.5353, 2.6929, 7.5353, 2.6929, 9.0, 2.6929, 7.0, 2.6929, 8.0, positive
1.032, 6.8081, 1.032, 2.968, 1.032, 5.904, 1.032, 4.968, 1.032, 4.032, positive
2.8277, 11.8277, 2.8277, 11.3445, 2.8277, 12.4832, 2.8277, 10.3445, 2.8277, 1.0, positive
1.5747, 10.0, 1.5747, 11.0, 1.5747, 10.701, 1.5747, 9.1263, 1.5747, 5.0232, positive
1.9074, 9.8148, 1.9074, 10.6295, 1.9074, 9.0, 1.9074, 6.8148, 1.9074, 7.8148, positive
3.5678, 2.2965, 3.5678, 4.4322, 3.5678, 2.4322, 3.5678, 2.1357, 3.5678, 3.7035, positive
1.4361, 1.5639, 1.4361, 3.1277, 1.4361, 4.1277, 1.4361, 3.4361, 1.4361, 5.5639, positive
1.0942, 6.4346, 1.0942, 2.9058, 1.0942, 5.7173, 1.0942, 4.9058, 1.0942, 4.0942, positive
4.0, 7.4156, 4.0, 5.2078, 4.0, 8.4026, 4.0, 7.6104, 4.0, 7.4026, positive
3.8473, 5.0, 3.8473, 4.3055, 3.8473, 8.1527, 3.8473, 6.1527, 3.8473, 7.1527, positive
1.3146, 9.6292, 1.3146, 11.8427, 1.3146, 10.3146, 1.3146, 10.8427, 1.3146, 12.3708, positive
4.0, 2.2677, 4.0, 4.0, 4.0, 3.9016, 4.0, 3.9508, 4.0, 5.6339, positive
1.5818, 10.5818, 1.5818, 12.1635, 1.5818, 11.2547, 1.5818, 12.0, 1.5818, 1.0, positive
1.1451, 9.1451, 1.1451, 11.8549, 1.1451, 9.8549, 1.1451, 10.4196, 1.1451, 12.2745, positive
1.5244, 2.5244, 1.5244, 4.2622, 1.5244, 4.4756, 1.5244, 2.4756, 1.5244, 4.9512, positive
2.8899, 11.0, 2.8899, 10.3302, 2.8899, 9.555, 2.8899, 11.1101, 2.8899, 4.1148, positive
2.7162, 12.1487, 2.7162, 11.0, 2.7162, 12.2838, 2.7162, 7.4462, 2.7162, 9.8513, positive
2.887, 12.774, 2.887, 11.0565, 2.887, 11.887, 2.887, 10.0565, 2.887, 9.226, positive
4.0, 1.0, 4.0, 11.2491, 4.0, 10.2491, 4.0, 11.8755, 4.0, 12.6264, positive
1.3879, 1.6121, 1.3879, 3.2242, 1.3879, 4.2242, 1.3879, 3.3879, 1.3879, 5.6121, positive
2.998, 11.9961, 2.998, 11.0, 2.998, 12.9921, 2.998, 9.9941, 2.998, 1.0137, positive
2.1112, 5.3332, 2.1112, 4.1112, 2.1112, 4.3332, 2.1112, 2.7777, 2.1112, 2.8888, positive
1.0, 7.1524, 1.0, 3.6095, 1.0, 6.4571, 1.0, 5.0, 1.0, 4.3047, positive
3.675, 5.2166, 3.675, 3.8917, 3.675, 7.7834, 3.675, 5.8917, 3.675, 6.675, positive
3.5693, 11.2922, 3.5693, 11.5693, 3.5693, 10.2922, 3.5693, 10.5693, 3.5693, 11.277, positive
2.9667, 1.3444, 2.9667, 4.0, 2.9667, 3.0333, 2.9667, 3.0, 2.9667, 5.3444, positive
1.7088, 9.4725, 1.7088, 10.8187, 1.7088, 9.7637, 1.7088, 10.7637, 1.7088, 11.8187, positive
3.82, 11.18, 3.82, 7.7198, 3.82, 9.7198, 3.82, 10.0, 3.82, 6.7403, positive
3.5559, 2.3323, 3.5559, 4.4441, 3.5559, 2.4441, 3.5559, 3.4441, 3.5559, 5.6662, positive
4.0, 8.144, 4.0, 5.572, 4.0, 8.524, 4.0, 8.096, 4.0, 7.524, positive
2.156, 11.156, 2.156, 12.6879, 2.156, 10.4681, 2.156, 11.6879, 2.156, 1.0, positive
1.4726, 1.5274, 1.4726, 3.0548, 1.4726, 4.0548, 1.4726, 3.4726, 1.4726, 5.5274, positive
3.4178, 7.5069, 3.4178, 6.4178, 3.4178, 9.0, 3.4178, 8.2534, 3.4178, 8.0, positive
1.3095, 7.0, 1.3095, 3.9286, 1.3095, 5.3809, 1.3095, 5.0, 1.3095, 5.2381, positive
1.0, 7.6524, 1.0, 5.6096, 1.0, 7.9572, 1.0, 5.0, 1.0, 5.3048, positive
3.5482, 5.3012, 3.5482, 3.8494, 3.5482, 7.6988, 3.5482, 5.8494, 3.5482, 6.5482, positive
3.6918, 11.3082, 3.6918, 8.2328, 3.6918, 10.2328, 3.6918, 10.0, 3.6918, 5.8427, positive
4.0, 2.5224, 4.0, 11.1692, 4.0, 9.8308, 4.0, 11.8308, 4.0, 13.0, positive
1.0, 7.882, 1.0, 6.5281, 1.0, 8.6461, 1.0, 5.0, 1.0, 5.764, positive
2.6194, 4.6815, 2.6194, 12.5398, 2.6194, 11.0796, 2.6194, 11.0, 2.6194, 11.3806, positive
1.1916, 2.1916, 1.1916, 4.0958, 1.1916, 4.8084, 1.1916, 2.8084, 1.1916, 5.6167, positive
3.6024, 10.8012, 3.6024, 7.7952, 3.6024, 9.0, 3.6024, 9.4036, 3.6024, 8.0, positive
3.9639, 5.0361, 3.9639, 4.0361, 3.9639, 7.9277, 3.9639, 5.9819, 3.9639, 7.0181, positive
2.2276, 11.2276, 2.2276, 12.5449, 2.2276, 10.6827, 2.2276, 11.5449, 2.2276, 1.0, positive
4.0, 10.059, 4.0, 11.7051, 4.0, 9.0, 4.0, 10.941, 4.0, 12.7051, positive
1.7159, 5.5796, 1.7159, 5.4318, 1.7159, 4.2841, 1.7159, 4.4318, 1.7159, 7.4318, positive
1.9117, 6.6324, 1.9117, 6.5441, 1.9117, 9.0, 1.9117, 5.9117, 1.9117, 6.9117, positive
2.8287, 6.2707, 2.8287, 11.8287, 2.8287, 10.2431, 2.8287, 8.6575, 2.8287, 8.8287, positive
2.9681, 10.484, 2.9681, 9.0639, 2.9681, 9.0, 2.9681, 8.4521, 2.9681, 8.0, positive
2.8468, 12.6935, 2.8468, 11.3065, 2.8468, 11.6935, 2.8468, 10.3065, 2.8468, 7.774, positive
1.0, 7.9037, 1.0, 6.6147, 1.0, 8.711, 1.0, 5.0, 1.0, 5.8073, positive
3.206, 9.7353, 3.206, 12.0, 3.206, 9.2647, 3.206, 11.0, 3.206, 13.0, positive
3.1175, 5.8825, 3.1175, 4.8825, 3.1175, 6.2351, 3.1175, 5.5588, 3.1175, 7.4412, positive
1.0, 7.0005, 1.0, 3.0021, 1.0, 6.0015, 1.0, 5.0, 1.0, 4.001, positive
1.3643, 8.7287, 1.3643, 8.4573, 1.3643, 9.0, 1.3643, 5.7287, 1.3643, 6.7287, positive
4.0, 2.3946, 4.0, 4.0, 4.0, 4.092, 4.0, 4.046, 4.0, 5.6973, positive
3.9629, 11.0371, 3.9629, 7.1486, 3.9629, 9.1486, 3.9629, 10.0, 3.9629, 7.74, positive
3.94, 1.18, 3.94, 4.06, 3.94, 2.06, 3.94, 2.88, 3.94, 4.82, positive
4.0, 7.8516, 4.0, 11.7613, 4.0, 9.2387, 4.0, 11.2387, 4.0, 13.0, positive
2.602, 1.0, 2.602, 2.602, 2.602, 2.699, 2.602, 3.699, 2.602, 5.0, positive
3.9865, 1.0, 3.9865, 3.9865, 3.9865, 2.0067, 3.9865, 3.0067, 3.9865, 5.0, positive
3.2442, 3.0154, 3.2442, 12.7481, 3.2442, 11.4961, 3.2442, 11.0, 3.2442, 10.7558, positive
2.1199, 6.7603, 2.1199, 6.0, 2.1199, 4.5993, 2.1199, 5.2397, 2.1199, 8.0, positive
3.5762, 9.8587, 3.5762, 12.0, 3.5762, 9.1413, 3.5762, 11.0, 3.5762, 13.0, positive
1.0, 7.8317, 1.0, 6.3268, 1.0, 8.4951, 1.0, 5.0, 1.0, 5.6634, positive
2.2685, 11.2685, 2.2685, 12.4629, 2.2685, 10.8056, 2.2685, 11.4629, 2.2685, 1.0, positive
1.0, 4.4394, 1.0, 5.2197, 1.0, 6.6263, 1.0, 3.8131, 1.0, 6.0, positive
4.0, 10.3, 4.0, 6.65, 4.0, 8.8833, 4.0, 9.5333, 4.0, 7.8833, positive
2.0281, 10.014, 2.0281, 10.9439, 2.0281, 9.0, 2.0281, 7.0421, 2.0281, 8.0, positive
2.7, 6.4999, 2.7, 7.4999, 2.7, 9.0, 2.7, 7.0, 2.7, 8.0, positive
4.0, 9.5075, 4.0, 6.2537, 4.0, 8.7512, 4.0, 9.005, 4.0, 7.7512, positive
1.1863, 1.8137, 1.1863, 3.6275, 1.1863, 4.6275, 1.1863, 3.1863, 1.1863, 5.8137, positive
3.7967, 1.8131, 3.7967, 11.5771, 3.7967, 11.3902, 3.7967, 10.1869, 3.7967, 9.5935, positive
2.2467, 11.2467, 2.2467, 12.5066, 2.2467, 10.7401, 2.2467, 11.5066, 2.2467, 1.0, positive
2.9603, 5.1985, 2.9603, 6.1985, 2.9603, 9.1588, 2.9603, 6.7618, 2.9603, 8.1588, positive
1.6787, 1.7738, 1.6787, 4.0, 1.6787, 4.3213, 1.6787, 3.0, 1.6787, 5.7738, positive
2.7684, 3.3052, 2.7684, 4.3052, 2.7684, 3.0, 2.7684, 1.6948, 2.7684, 2.6948, positive
4.0, 5.8625, 4.0, 11.5403, 4.0, 9.4597, 4.0, 11.4597, 4.0, 13.0, positive
2.3811, 2.1433, 2.3811, 3.1433, 2.3811, 3.0, 2.3811, 2.8567, 2.3811, 3.8567, positive
2.559, 7.205, 2.559, 8.205, 2.559, 9.0, 2.559, 7.0, 2.559, 8.0, positive
1.5253, 9.0505, 1.5253, 9.1011, 1.5253, 9.0, 1.5253, 6.0505, 1.5253, 7.0505, positive
3.0, 12.2694, 3.0, 11.0, 3.0, 12.7306, 3.0, 10.0, 3.0, 3.1554, positive
1.4458, 1.8514, 1.4458, 4.0, 1.4458, 4.5542, 1.4458, 3.0, 1.4458, 5.8514, positive
1.0066, 8.0132, 1.0066, 7.0264, 1.0066, 9.0, 1.0066, 5.0132, 1.0066, 6.0132, positive
3.0, 12.3703, 3.0, 11.0, 3.0, 12.6297, 3.0, 10.0, 3.0, 3.9621, positive
3.2482, 6.4892, 3.2482, 6.2482, 3.2482, 9.0, 3.2482, 7.7446, 3.2482, 8.0, positive
1.7017, 5.9475, 1.7017, 3.7017, 1.7017, 4.9475, 1.7017, 3.5967, 1.7017, 3.2983, positive
4.0, 1.0, 4.0, 11.5997, 4.0, 10.5997, 4.0, 11.7002, 4.0, 12.1005, positive
4.0, 2.4535, 4.0, 8.4564, 4.0, 9.2732, 4.0, 9.8197, 4.0, 10.8197, positive
2.3602, 11.0806, 2.3602, 11.0, 2.3602, 10.0806, 2.3602, 8.0806, 2.3602, 8.3602, positive
2.1045, 6.3432, 2.1045, 6.4477, 2.1045, 9.0, 2.1045, 6.1045, 2.1045, 7.1045, positive
4.0, 4.6661, 4.0, 11.4073, 4.0, 9.5927, 4.0, 11.5927, 4.0, 13.0, positive
3.738, 1.6985, 3.738, 11.0873, 3.738, 10.0, 3.738, 11.9127, 3.738, 13.0, positive
2.4009, 6.1983, 2.4009, 6.0, 2.4009, 6.0043, 2.4009, 5.8017, 2.4009, 8.0, positive
1.1445, 2.7224, 1.1445, 4.289, 1.1445, 4.8555, 1.1445, 3.289, 1.1445, 6.289, positive
1.6282, 9.2564, 1.6282, 9.5127, 1.6282, 11.5127, 1.6282, 2.4873, 1.6282, 9.7691, positive
3.0, 12.9182, 3.0, 11.0, 3.0, 12.0818, 3.0, 10.0, 3.0, 8.3457, positive
1.4937, 9.3292, 1.4937, 11.1771, 1.4937, 9.8354, 1.4937, 10.8354, 1.4937, 12.1771, positive
3.4277, 11.5723, 3.4277, 9.2893, 3.4277, 11.2893, 3.4277, 10.0, 3.4277, 3.9938, positive
2.8311, 4.5068, 2.8311, 5.1689, 2.8311, 3.1689, 2.8311, 4.1689, 2.8311, 6.7534, positive
2.4323, 5.8515, 2.4323, 6.2838, 2.4323, 9.0, 2.4323, 6.4323, 2.4323, 7.4323, positive
2.6257, 4.5615, 2.6257, 4.6257, 2.6257, 3.5615, 2.6257, 1.7487, 2.6257, 2.3743, positive
2.8162, 12.4486, 2.8162, 11.0, 2.8162, 12.1838, 2.8162, 8.3459, 2.8162, 9.5514, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.2222, 2.0, 2.1668, 2.0, 11.2222, positive
1.0364, 9.0729, 1.0364, 11.9818, 1.0364, 10.0364, 1.0364, 10.9818, 1.0364, 12.9271, positive
1.478, 8.9561, 1.478, 8.9122, 1.478, 10.9122, 1.478, 3.0878, 1.478, 8.8683, positive
2.853, 1.3823, 2.853, 4.0, 2.853, 3.147, 2.853, 3.0, 2.853, 5.3823, positive
2.4693, 5.592, 2.4693, 5.5307, 2.4693, 3.5307, 2.4693, 3.1226, 2.4693, 5.1839, positive
4.0, 1.8612, 4.0, 4.0, 4.0, 3.2918, 4.0, 3.6459, 4.0, 5.4306, positive
1.8838, 9.7675, 1.8838, 10.5351, 1.8838, 9.0, 1.8838, 6.7675, 1.8838, 7.7675, positive
2.5417, 7.2916, 2.5417, 8.2916, 2.5417, 10.8333, 2.5417, 4.25, 2.5417, 9.8333, positive
1.4926, 9.3284, 1.4926, 11.179, 1.4926, 9.8358, 1.4926, 10.8358, 1.4926, 12.179, positive
2.3823, 11.3823, 2.3823, 12.2355, 2.3823, 11.1468, 2.3823, 11.2355, 2.3823, 1.0, positive
1.7663, 9.5326, 1.7663, 10.0651, 1.7663, 12.0651, 1.7663, 1.9349, 1.7663, 10.5977, positive
1.14, 9.14, 1.14, 11.86, 1.14, 10.4199, 1.14, 9.6002, 1.14, 12.86, positive
1.0, 7.9445, 1.0, 6.778, 1.0, 8.8335, 1.0, 5.0, 1.0, 5.889, positive
3.6631, 11.0106, 3.6631, 11.6631, 3.6631, 10.0106, 3.6631, 10.6631, 3.6631, 11.6526, positive
1.0, 3.9438, 1.0, 4.9719, 1.0, 6.2958, 1.0, 3.6479, 1.0, 6.0, positive
2.7945, 12.3834, 2.7945, 11.0, 2.7945, 11.3834, 2.7945, 9.3834, 2.7945, 8.7945, positive
2.0447, 1.1342, 2.0447, 2.1342, 2.0447, 3.0, 2.0447, 3.8658, 2.0447, 4.8658, positive
4.0, 4.6068, 4.0, 4.6881, 4.0, 8.1966, 4.0, 6.5898, 4.0, 7.5898, positive
4.0, 1.0, 4.0, 11.0029, 4.0, 10.0029, 4.0, 11.9986, 4.0, 12.9957, positive
2.4782, 7.6091, 2.4782, 8.6091, 2.4782, 9.0, 2.4782, 7.0, 2.4782, 8.0, positive
1.3297, 8.1208, 1.3297, 11.8901, 1.3297, 10.0, 1.3297, 11.1099, 1.3297, 13.0, positive
3.0, 12.0246, 3.0, 11.0, 3.0, 12.9754, 3.0, 10.0, 3.0, 1.1968, positive
2.4984, 11.4984, 2.4984, 12.0033, 2.4984, 11.4951, 2.4984, 11.0033, 2.4984, 1.0, positive
4.0, 10.8026, 4.0, 7.9872, 4.0, 9.0, 4.0, 10.1974, 4.0, 8.9872, positive
1.0228, 1.9772, 1.0228, 3.9544, 1.0228, 4.9544, 1.0228, 3.0228, 1.0228, 5.9772, positive
2.6515, 2.9546, 2.6515, 3.9546, 2.6515, 3.0, 2.6515, 2.0454, 2.6515, 3.0454, positive
3.0377, 12.9246, 3.0377, 10.8491, 3.0377, 11.8868, 3.0377, 10.0, 3.0377, 8.9623, positive
1.5463, 3.7224, 1.5463, 2.4537, 1.5463, 4.3612, 1.5463, 4.4537, 1.5463, 4.5463, positive
3.9205, 11.0795, 3.9205, 7.3181, 3.9205, 9.3181, 3.9205, 10.0, 3.9205, 7.4434, positive
2.3365, 10.0, 2.3365, 11.1682, 2.3365, 9.0, 2.3365, 7.673, 2.3365, 8.8412, positive
2.0497, 10.1491, 2.0497, 11.0, 2.0497, 12.9503, 2.0497, 1.4474, 2.0497, 11.8509, positive
3.0, 12.1295, 3.0, 11.0, 3.0, 12.8705, 3.0, 10.0, 3.0, 2.0363, positive
4.0, 3.0468, 4.0, 4.0, 4.0, 5.0702, 4.0, 4.5351, 4.0, 6.0234, positive
2.575, 1.0, 2.575, 2.575, 2.575, 2.7125, 2.575, 3.7125, 2.575, 5.0, positive
2.9376, 9.6459, 2.9376, 12.0, 2.9376, 9.3541, 2.9376, 11.0, 2.9376, 13.0, positive
3.6515, 2.3941, 3.6515, 10.5603, 3.6515, 10.9544, 3.6515, 9.6059, 3.6515, 9.3029, positive
3.0, 12.812, 3.0, 11.0, 3.0, 12.188, 3.0, 10.0, 3.0, 7.4958, positive
3.0208, 3.9376, 3.0208, 4.9792, 3.0208, 2.9792, 3.0208, 1.0416, 3.0208, 2.0624, positive
2.0, 10.1576, 2.0, 11.3153, 2.0, 9.1576, 2.0, 7.7881, 2.0, 6.8966, positive
1.0, 3.5078, 1.0, 3.6984, 1.0, 5.3016, 1.0, 3.6031, 1.0, 5.3969, positive
1.2306, 1.7694, 1.2306, 3.5388, 1.2306, 4.5388, 1.2306, 3.2306, 1.2306, 5.7694, positive
3.592, 2.8361, 3.592, 12.592, 3.592, 11.388, 3.592, 10.184, 3.592, 9.592, positive
3.5941, 2.2178, 3.5941, 4.4059, 3.5941, 2.4059, 3.5941, 2.1881, 3.5941, 3.7822, positive
1.0941, 8.1882, 1.0941, 7.3764, 1.0941, 9.3764, 1.0941, 4.6236, 1.0941, 6.5646, positive
2.8989, 12.6968, 2.8989, 11.0, 2.8989, 11.6968, 2.8989, 9.6968, 2.8989, 8.8989, positive
2.8009, 4.2986, 2.8009, 4.8009, 2.8009, 3.2986, 2.8009, 1.3982, 2.8009, 2.1991, positive
2.0, 10.0, 2.0, 11.0, 2.0, 11.3241, 2.0, 3.5139, 2.0, 10.3241, positive
1.0457, 7.9314, 1.0457, 6.9771, 1.0457, 9.0, 1.0457, 5.0457, 1.0457, 6.0457, positive
2.1892, 11.1892, 2.1892, 12.6216, 2.1892, 10.5676, 2.1892, 11.6216, 2.1892, 1.0, positive
3.9093, 10.9547, 3.9093, 7.1813, 3.9093, 9.0, 3.9093, 9.864, 3.9093, 8.0, positive
