@relation poker-8-9_vs_6
@attribute S1 integer [1, 4]
@attribute C1 integer [1, 13]
@attribute S2 integer [1, 4]
@attribute C2 integer [1, 13]
@attribute S3 integer [1, 4]
@attribute C3 integer [1, 13]
@attribute S4 integer [1, 4]
@attribute C4 integer [1, 13]
@attribute S5 integer [1, 4]
@attribute C5 integer [1, 13]
@attribute Class {positive, negative}
@inputs S1, C1, S2, C2, S3, C3, S4, C4, S5, C5
@outputs Class
@data
2.0, 10.5842, 2.0, 12.1684, 2.0, 9.5842, 2.0, 9.9209, 2.0, 3.9107, positive
1.4922, 7.5078, 1.4922, 6.5078, 1.4922, 6.5392, 1.4922, 5.0, 1.4922, 6.9843, positive
4.0, 9.9019, 4.0, 12.0109, 4.0, 9.0327, 4.0, 11.0, 4.0, 12.9673, positive
4.0, 11.0183, 4.0, 6.89, 4.0, 9.0734, 4.0, 10.0183, 4.0, 8.0367, positive
1.7925, 9.5849, 1.7925, 10.1699, 1.7925, 9.0, 1.7925, 6.5849, 1.7925, 7.5849, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.7408, 2.0, 1.3889, 2.0, 11.7408, positive
2.0, 11.4842, 2.0, 11.0, 2.0, 11.9684, 2.0, 8.4842, 2.0, 9.4842, positive
4.0, 1.0, 4.0, 11.7035, 4.0, 10.7035, 4.0, 11.6482, 4.0, 11.9447, positive
3.3203, 11.0937, 3.3203, 2.3594, 3.3203, 12.5469, 3.3203, 10.7734, 3.3203, 9.7734, positive
4.0, 10.3928, 4.0, 9.4289, 4.0, 4.1422, 4.0, 11.8217, 4.0, 10.4289, positive
2.8526, 4.4423, 2.8526, 5.1474, 2.8526, 3.1474, 2.8526, 1.5898, 2.8526, 2.8847, positive
3.8169, 11.0915, 3.8169, 7.3661, 3.8169, 9.3661, 3.8169, 9.9085, 3.8169, 8.1831, positive
2.3219, 10.0, 2.3219, 11.0, 2.3219, 7.7123, 2.3219, 7.9658, 2.3219, 8.6439, positive
2.4164, 7.6246, 2.4164, 7.041, 2.4164, 3.3754, 2.4164, 6.6656, 2.4164, 8.8328, positive
3.7012, 11.1494, 3.7012, 7.5976, 3.7012, 9.5976, 3.7012, 9.8506, 3.7012, 8.2988, positive
2.0, 7.0419, 2.0, 6.0419, 2.0, 4.0419, 2.0, 5.0419, 2.0, 7.8325, positive
2.0, 7.6693, 2.0, 7.1155, 2.0, 5.1155, 2.0, 5.4462, 2.0, 8.0, positive
2.071, 6.787, 2.071, 5.929, 2.071, 3.929, 2.071, 4.716, 2.071, 7.5739, positive
2.6062, 9.6062, 2.6062, 7.0, 2.6062, 9.9292, 2.6062, 10.0, 2.6062, 8.4646, positive
1.0, 7.5169, 1.0, 5.0676, 1.0, 7.5507, 1.0, 5.0, 1.0, 5.0338, positive
4.0, 2.5243, 4.0, 11.0, 4.0, 8.4757, 4.0, 12.1694, 4.0, 12.8306, positive
1.1429, 8.5717, 1.1429, 7.5717, 1.1429, 11.2858, 1.1429, 9.8571, 1.1429, 9.1429, positive
4.0, 10.0, 4.0, 11.6914, 4.0, 6.5314, 4.0, 11.6171, 4.0, 12.6914, positive
4.0, 5.0041, 4.0, 11.0, 4.0, 5.9959, 4.0, 12.4449, 4.0, 12.5551, positive
3.0067, 3.3177, 3.0067, 11.0134, 3.0067, 11.6689, 3.0067, 10.6689, 3.0067, 9.6689, positive
1.2658, 8.5315, 1.2658, 8.063, 1.2658, 9.0, 1.2658, 5.5315, 1.2658, 6.5315, positive
1.5843, 8.5843, 1.5843, 7.0, 1.5843, 10.6105, 1.5843, 10.0, 1.5843, 8.8052, positive
1.2613, 8.5227, 1.2613, 8.0454, 1.2613, 10.4773, 1.2613, 9.216, 1.2613, 8.7387, positive
1.8488, 9.6977, 1.8488, 10.3953, 1.8488, 12.6977, 1.8488, 2.3606, 1.8488, 11.5465, positive
3.8951, 10.9476, 3.8951, 7.2097, 3.8951, 9.0, 3.8951, 9.8427, 3.8951, 8.0, positive
3.0193, 5.4132, 3.0193, 11.0, 3.0193, 9.5096, 3.0193, 9.5482, 3.0193, 10.5482, positive
1.1539, 10.1539, 1.1539, 11.3077, 1.1539, 12.5384, 1.1539, 12.0, 1.1539, 1.0, positive
1.0, 3.1915, 1.0, 3.7617, 1.0, 5.2383, 1.0, 3.4766, 1.0, 5.5234, positive
3.8695, 10.0, 3.8695, 11.0, 3.8695, 1.522, 3.8695, 12.6085, 3.8695, 11.739, positive
2.2115, 10.4231, 2.2115, 11.0, 2.2115, 9.8461, 2.2115, 7.6346, 2.2115, 6.5193, positive
2.7767, 10.3689, 2.7767, 3.4466, 2.7767, 12.1845, 2.7767, 10.5922, 2.7767, 9.5922, positive
1.1507, 2.1507, 1.1507, 4.0754, 1.1507, 4.8493, 1.1507, 2.8493, 1.1507, 5.6985, positive
2.6377, 11.2753, 2.6377, 11.0, 2.6377, 11.5507, 2.6377, 8.913, 2.6377, 3.5363, positive
2.6774, 10.6774, 2.6774, 7.6128, 2.6774, 10.3549, 2.6774, 8.3549, 2.6774, 8.6774, positive
4.0, 2.4172, 4.0, 11.0, 4.0, 8.5828, 4.0, 12.1575, 4.0, 12.8425, positive
1.8783, 7.8783, 1.8783, 6.5132, 1.8783, 5.1217, 1.8783, 5.8783, 1.8783, 4.0, positive
2.8064, 10.0, 2.8064, 11.4032, 2.8064, 9.0, 2.8064, 8.6129, 2.8064, 10.0161, positive
2.0, 11.8368, 2.0, 11.0, 2.0, 13.0, 2.0, 8.347, 2.0, 10.1632, positive
1.4291, 9.7162, 1.4291, 8.7162, 1.4291, 11.8581, 1.4291, 9.5709, 1.4291, 9.4291, positive
2.0, 11.8709, 2.0, 11.0, 2.0, 13.0, 2.0, 8.4836, 2.0, 10.1291, positive
2.1941, 7.2234, 2.1941, 6.6117, 2.1941, 4.6117, 2.1941, 5.0293, 2.1941, 3.6117, positive
1.0, 5.2448, 1.0, 3.351, 1.0, 5.649, 1.0, 4.2979, 1.0, 4.7021, positive
2.8046, 11.8046, 2.8046, 11.3909, 2.8046, 12.4137, 2.8046, 10.3909, 2.8046, 1.0, positive
4.0, 7.5694, 4.0, 11.0, 4.0, 3.4306, 4.0, 12.7299, 4.0, 12.2701, positive
2.2482, 11.2482, 2.2482, 12.5036, 2.2482, 10.7446, 2.2482, 11.5036, 2.2482, 1.0, positive
2.0, 9.0449, 2.0, 9.0899, 2.0, 7.0899, 2.0, 6.5225, 2.0, 6.0899, positive
3.2156, 3.3533, 3.2156, 4.7844, 3.2156, 2.7844, 3.2156, 1.4312, 3.2156, 2.6467, positive
1.2755, 7.2755, 1.2755, 4.1021, 1.2755, 5.7245, 1.2755, 5.2755, 1.2755, 4.0, positive
4.0, 3.0335, 4.0, 10.1866, 4.0, 9.7966, 4.0, 11.5933, 4.0, 11.9832, positive
2.9652, 1.3449, 2.9652, 4.0, 2.9652, 3.0348, 2.9652, 3.0, 2.9652, 5.3449, positive
2.0, 8.8003, 2.0, 9.0005, 2.0, 7.0005, 2.0, 6.2002, 2.0, 8.0, positive
4.0, 10.7304, 4.0, 8.348, 4.0, 9.0, 4.0, 10.2696, 4.0, 9.348, positive
1.3922, 8.523, 1.3922, 6.2155, 1.3922, 11.2615, 1.3922, 10.1307, 1.3922, 9.1307, positive
3.0814, 11.0814, 3.0814, 5.5929, 3.0814, 11.1628, 3.0814, 9.1628, 3.0814, 9.0814, positive
2.5322, 5.8712, 2.5322, 5.9356, 2.5322, 3.9356, 2.5322, 3.339, 2.5322, 2.9356, positive
1.0, 8.0, 1.0, 7.0, 1.0, 10.7011, 1.0, 9.2526, 1.0, 8.5516, positive
2.3982, 12.0, 2.3982, 9.0089, 2.3982, 13.0, 2.3982, 9.3982, 2.3982, 10.0, positive
1.1114, 2.6683, 1.1114, 4.3342, 1.1114, 5.0, 1.1114, 3.3342, 1.1114, 5.7772, positive
2.0, 11.4592, 2.0, 12.0816, 2.0, 11.3776, 2.0, 10.6224, 2.0, 5.1328, positive
2.0947, 1.6351, 2.0947, 4.0, 2.0947, 3.9053, 2.0947, 3.0, 2.0947, 5.6351, positive
2.0, 11.1251, 2.0, 11.0, 2.0, 11.2502, 2.0, 8.1251, 2.0, 9.1251, positive
4.0, 1.0, 4.0, 11.1357, 4.0, 10.1357, 4.0, 11.9322, 4.0, 12.7965, positive
4.0, 10.6314, 4.0, 8.8429, 4.0, 9.0, 4.0, 10.3686, 4.0, 9.8429, positive
2.5677, 9.5677, 2.5677, 7.0, 2.5677, 9.9549, 2.5677, 10.0, 2.5677, 8.4774, positive
3.2879, 10.7121, 3.2879, 11.644, 3.2879, 10.4242, 3.2879, 10.2879, 3.2879, 11.9319, positive
4.0, 11.6864, 4.0, 2.8813, 4.0, 11.7458, 4.0, 10.6864, 4.0, 9.3729, positive
2.0474, 9.7869, 2.0474, 11.0474, 2.0474, 9.071, 2.0474, 7.0947, 2.0474, 8.0474, positive
1.1389, 7.0, 1.1389, 3.4166, 1.1389, 5.7223, 1.1389, 5.0, 1.1389, 4.5555, positive
1.0, 8.0, 1.0, 7.0, 1.0, 10.4324, 1.0, 8.5809, 1.0, 8.1486, positive
2.0, 11.3444, 2.0, 11.0, 2.0, 11.6889, 2.0, 8.3444, 2.0, 9.3444, positive
4.0, 10.324, 4.0, 9.7041, 4.0, 3.5917, 4.0, 12.0281, 4.0, 10.7041, positive
2.0, 8.6141, 2.0, 8.2282, 2.0, 6.2282, 2.0, 6.3071, 2.0, 5.2282, positive
2.064, 9.7121, 2.064, 11.064, 2.064, 9.096, 2.064, 7.128, 2.064, 8.064, positive
1.1723, 10.1723, 1.1723, 11.3445, 1.1723, 12.4832, 1.1723, 12.0, 1.1723, 1.0, positive
1.5747, 9.1495, 1.5747, 9.299, 1.5747, 9.0, 1.5747, 6.1495, 1.5747, 7.1495, positive
1.9074, 9.8148, 1.9074, 10.6295, 1.9074, 9.0, 1.9074, 6.8148, 1.9074, 7.8148, positive
3.5678, 2.2965, 3.5678, 4.4322, 3.5678, 2.4322, 3.5678, 2.1357, 3.5678, 3.7035, positive
2.5639, 11.5639, 2.5639, 11.8723, 2.5639, 11.6916, 2.5639, 10.8723, 2.5639, 1.0, positive
1.2827, 8.2827, 1.2827, 7.0, 1.2827, 10.8115, 1.2827, 10.0, 1.2827, 8.9058, positive
3.1948, 12.0, 3.1948, 5.0261, 3.1948, 13.0, 3.1948, 10.1948, 3.1948, 10.0, positive
1.0, 6.2363, 1.0, 3.1527, 1.0, 5.8473, 1.0, 4.6945, 1.0, 4.3055, positive
2.3146, 11.8427, 2.3146, 10.3708, 2.3146, 12.3708, 2.3146, 9.1573, 2.3146, 9.6854, positive
3.3661, 3.2186, 3.3661, 4.9508, 3.3661, 2.9508, 3.3661, 3.9508, 3.3661, 4.6831, positive
4.0, 10.4182, 4.0, 9.9088, 4.0, 9.0, 4.0, 10.5818, 4.0, 10.9088, positive
4.0, 10.1451, 4.0, 10.4196, 4.0, 2.1607, 4.0, 12.5647, 4.0, 11.4196, positive
2.2622, 6.9512, 2.2622, 6.4756, 2.2622, 4.4756, 2.2622, 4.689, 2.2622, 3.4756, positive
4.0, 5.9953, 4.0, 11.555, 4.0, 9.445, 4.0, 11.445, 4.0, 13.0, positive
1.2838, 8.5675, 1.2838, 8.135, 1.2838, 10.135, 1.2838, 3.865, 1.2838, 7.7025, positive
2.113, 10.0, 2.113, 11.0, 2.113, 8.548, 2.113, 7.339, 2.113, 8.226, positive
1.1245, 10.1245, 1.1245, 11.2491, 1.1245, 12.6264, 1.1245, 12.0, 1.1245, 1.0, positive
4.0, 1.0, 4.0, 11.7758, 4.0, 10.7758, 4.0, 11.6121, 4.0, 11.8363, positive
1.002, 10.0, 1.002, 11.0, 1.002, 12.9921, 1.002, 11.9902, 1.002, 1.0137, positive
2.1112, 5.3332, 2.1112, 4.1112, 2.1112, 4.3332, 2.1112, 2.7777, 2.1112, 2.8888, positive
1.0, 8.0, 1.0, 7.0, 1.0, 10.6953, 1.0, 9.2381, 1.0, 8.5429, positive
4.0, 11.7834, 4.0, 2.1915, 4.0, 12.5667, 4.0, 11.0, 4.0, 10.325, positive
4.0, 11.5693, 4.0, 3.5845, 4.0, 11.277, 4.0, 10.5693, 4.0, 9.1385, positive
3.3111, 3.0666, 3.3111, 4.6889, 3.3111, 2.6889, 3.3111, 3.6889, 3.3111, 6.0333, positive
3.5275, 9.2912, 3.5275, 9.8187, 3.5275, 1.7088, 3.5275, 11.11, 3.5275, 11.055, positive
1.82, 11.6401, 1.82, 11.0, 1.82, 13.0, 1.82, 9.5399, 1.82, 8.3804, positive
3.3338, 2.3323, 3.3338, 3.7779, 3.3338, 2.8882, 3.3338, 3.4441, 3.3338, 4.7779, positive
2.952, 12.0, 2.952, 6.2399, 2.952, 13.0, 2.952, 9.952, 2.952, 10.0, positive
3.6879, 10.3121, 3.6879, 11.844, 3.6879, 9.6242, 3.6879, 10.6879, 3.6879, 12.5319, positive
4.0, 1.0, 4.0, 11.9452, 4.0, 10.9452, 4.0, 11.5274, 4.0, 11.5822, positive
1.4178, 8.0, 1.4178, 7.0, 1.4178, 7.3288, 1.4178, 5.4178, 1.4178, 5.1644, positive
1.3095, 8.6191, 1.3095, 8.2381, 1.3095, 10.3809, 1.3095, 9.0714, 1.3095, 8.6905, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.6952, 1.0, 6.738, 1.0, 7.0428, positive
4.0, 11.6988, 4.0, 2.6567, 4.0, 12.3976, 4.0, 11.0, 4.0, 10.4518, positive
1.6918, 11.3836, 1.6918, 11.0, 1.6918, 13.0, 1.6918, 9.9246, 1.6918, 7.2263, positive
2.6617, 4.5075, 2.6617, 4.6617, 2.6617, 3.5075, 2.6617, 1.6766, 2.6617, 2.3383, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.236, 1.0, 5.5899, 1.0, 6.3539, positive
2.0, 11.4602, 2.0, 12.0796, 2.0, 11.3806, 2.0, 10.6194, 2.0, 5.1417, positive
2.9042, 12.0, 2.9042, 11.0, 2.9042, 13.0, 2.9042, 9.9042, 2.9042, 1.8623, positive
1.1988, 8.3976, 1.1988, 7.7952, 1.1988, 10.6024, 1.1988, 9.4036, 1.1988, 8.8012, positive
3.9458, 11.9277, 3.9458, 1.1084, 3.9458, 12.9639, 3.9458, 10.9819, 3.9458, 9.9819, positive
3.5449, 10.4551, 3.5449, 11.7724, 3.5449, 9.9102, 3.5449, 10.5449, 3.5449, 12.3173, positive
2.0, 9.882, 2.0, 10.7641, 2.0, 8.7641, 2.0, 6.941, 2.0, 7.7641, positive
2.2841, 10.5682, 2.2841, 11.0, 2.2841, 10.1363, 2.2841, 7.8522, 2.2841, 6.0114, positive
2.0883, 3.0883, 2.0883, 4.5441, 2.0883, 3.9117, 2.0883, 1.9117, 2.0883, 3.8235, positive
3.1713, 11.0, 3.1713, 9.4862, 3.1713, 9.4144, 3.1713, 10.8287, 3.1713, 5.0994, positive
1.516, 9.0319, 1.516, 9.0639, 1.516, 9.9681, 1.516, 8.4521, 1.516, 8.484, positive
4.0, 10.0, 4.0, 11.1532, 4.0, 2.226, 4.0, 12.6935, 4.0, 12.1532, positive
4.0, 1.0, 4.0, 11.1927, 4.0, 10.1927, 4.0, 11.9037, 4.0, 12.711, positive
1.0, 7.2647, 1.0, 4.0586, 1.0, 6.794, 1.0, 5.0, 1.0, 4.5293, positive
2.0, 8.6763, 2.0, 8.7939, 2.0, 6.7939, 2.0, 6.1175, 2.0, 8.0, positive
1.0, 8.0, 1.0, 7.0, 1.0, 10.999, 1.0, 9.9974, 1.0, 8.9985, positive
4.0, 4.279, 4.0, 11.3643, 4.0, 9.6357, 4.0, 11.6357, 4.0, 13.0, positive
3.3027, 3.4406, 3.3027, 5.046, 3.3027, 3.046, 3.3027, 4.046, 3.3027, 4.6513, positive
1.9629, 11.9257, 1.9629, 11.0, 1.9629, 13.0, 1.9629, 9.1114, 1.9629, 9.6658, positive
3.94, 1.18, 3.94, 4.06, 3.94, 2.06, 3.94, 2.88, 3.94, 4.82, positive
1.4774, 6.2839, 1.4774, 3.4774, 1.4774, 5.2839, 1.4774, 4.0452, 1.4774, 3.5226, positive
4.0, 3.7092, 4.0, 12.699, 4.0, 11.0969, 4.0, 11.0, 4.0, 10.9031, positive
4.0, 9.9393, 4.0, 12.0067, 4.0, 9.0202, 4.0, 11.0, 4.0, 12.9798, positive
2.0, 11.2519, 2.0, 12.4961, 2.0, 10.7558, 2.0, 11.2442, 2.0, 3.2674, positive
1.8801, 6.4007, 1.8801, 5.7603, 1.8801, 4.1199, 1.8801, 4.7603, 1.8801, 7.7603, positive
1.0, 7.1413, 1.0, 3.5651, 1.0, 6.4238, 1.0, 5.0, 1.0, 4.2825, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.3366, 1.0, 5.8415, 1.0, 6.5049, positive
3.4629, 10.5371, 3.4629, 11.7315, 3.4629, 10.0741, 3.4629, 10.4629, 3.4629, 12.1944, positive
2.8131, 6.3409, 2.8131, 11.0, 2.8131, 9.4066, 2.8131, 9.0328, 2.8131, 10.0328, positive
2.2333, 12.0, 2.2333, 9.8334, 2.2333, 13.0, 2.2333, 9.2333, 2.2333, 10.0, positive
1.014, 7.014, 1.014, 3.0561, 1.014, 5.986, 1.014, 5.014, 1.014, 4.0, positive
1.3, 3.7999, 1.3, 4.8999, 1.3, 5.0, 1.3, 3.8999, 1.3, 5.4, positive
2.4975, 12.0, 2.4975, 8.5125, 2.4975, 13.0, 2.4975, 9.4975, 2.4975, 10.0, positive
2.8137, 11.8137, 2.8137, 11.3725, 2.8137, 12.4412, 2.8137, 10.3725, 2.8137, 1.0, positive
2.2033, 11.2033, 2.2033, 12.5935, 2.2033, 10.6098, 2.2033, 11.5935, 2.2033, 1.0, positive
1.7533, 10.7533, 1.7533, 12.5066, 1.7533, 10.7401, 1.7533, 12.0, 1.7533, 1.0, positive
3.9206, 10.0, 3.9206, 11.9603, 3.9206, 9.1588, 3.9206, 10.603, 3.9206, 12.9603, positive
3.2262, 11.7738, 3.2262, 10.095, 3.2262, 12.095, 3.2262, 10.0, 3.2262, 2.5837, positive
1.6948, 6.3789, 1.6948, 8.3895, 1.6948, 11.2316, 1.6948, 10.2316, 1.6948, 9.2316, positive
1.4597, 9.8389, 1.4597, 8.8389, 1.4597, 11.9194, 1.4597, 9.5403, 1.4597, 9.4597, positive
2.8567, 3.6676, 2.8567, 10.7135, 2.8567, 11.6189, 2.8567, 10.6189, 2.8567, 9.6189, positive
2.0, 8.882, 2.0, 8.764, 2.0, 6.764, 2.0, 6.441, 2.0, 5.764, positive
4.0, 5.7274, 4.0, 11.5253, 4.0, 9.4747, 4.0, 11.4747, 4.0, 13.0, positive
1.8083, 8.8083, 1.8083, 7.0, 1.8083, 10.4611, 1.8083, 10.0, 1.8083, 8.7306, positive
2.2972, 6.1085, 2.2972, 5.7028, 2.2972, 3.7028, 2.2972, 4.7028, 2.2972, 7.5542, positive
1.0066, 8.0132, 1.0066, 7.0264, 1.0066, 9.0, 1.0066, 5.0132, 1.0066, 6.0132, positive
2.1108, 9.1108, 2.1108, 7.0, 2.1108, 10.2595, 2.1108, 10.0, 2.1108, 8.6297, positive
1.7446, 1.7518, 1.7446, 4.0, 1.7446, 4.2554, 1.7446, 3.0, 1.7446, 5.7518, positive
1.7017, 5.9475, 1.7017, 3.7017, 1.7017, 4.9475, 1.7017, 3.5967, 1.7017, 3.2983, positive
1.2998, 10.2998, 1.2998, 11.5997, 1.2998, 12.1005, 1.2998, 12.0, 1.2998, 1.0, positive
2.0, 11.2732, 2.0, 11.0, 2.0, 13.0, 2.0, 6.093, 2.0, 10.7268, positive
2.0, 10.7204, 2.0, 11.0, 2.0, 10.4407, 2.0, 7.7204, 2.0, 8.7204, positive
1.8955, 2.8955, 1.8955, 4.4477, 1.8955, 4.1045, 1.8955, 2.1045, 1.8955, 4.209, positive
1.5927, 10.3706, 1.5927, 9.3706, 1.5927, 12.1853, 1.5927, 9.4073, 1.5927, 9.5927, positive
4.0, 1.7859, 4.0, 11.0, 4.0, 9.2141, 4.0, 12.0873, 4.0, 12.9127, positive
1.5991, 7.4009, 1.5991, 6.4009, 1.5991, 6.0043, 1.5991, 5.0, 1.5991, 7.1983, positive
2.8555, 11.711, 2.8555, 11.0, 2.8555, 12.422, 2.8555, 9.5665, 2.8555, 2.0114, positive
2.0, 10.7436, 2.0, 11.0, 2.0, 13.0, 2.0, 3.9745, 2.0, 11.2564, positive
1.0, 8.1636, 1.0, 7.3272, 1.0, 11.1636, 1.0, 10.1636, 1.0, 8.3457, positive
3.6708, 9.5063, 3.6708, 10.1771, 3.6708, 1.4937, 3.6708, 11.6834, 3.6708, 11.3417, positive
1.4277, 10.8554, 1.4277, 11.0, 1.4277, 13.0, 1.4277, 10.717, 1.4277, 4.8491, positive
2.2466, 4.5068, 2.2466, 3.4155, 2.2466, 4.3379, 2.2466, 4.1689, 2.2466, 4.4155, positive
4.0, 8.1617, 4.0, 8.1353, 4.0, 9.2838, 4.0, 10.5677, 4.0, 9.4191, positive
2.6257, 4.5615, 2.6257, 4.6257, 2.6257, 3.5615, 2.6257, 1.7487, 2.6257, 2.3743, positive
1.1838, 8.3676, 1.1838, 7.7352, 1.1838, 9.7352, 1.1838, 4.2648, 1.1838, 7.1028, positive
2.0, 10.0, 2.0, 11.0, 2.0, 12.2222, 2.0, 2.1668, 2.0, 11.2222, positive
2.0364, 11.9818, 2.0364, 10.9271, 2.0364, 12.9271, 2.0364, 9.0182, 2.0364, 9.9636, positive
2.0, 11.0439, 2.0, 11.0, 2.0, 13.0, 2.0, 5.1756, 2.0, 10.9561, positive
3.2354, 3.2939, 3.2354, 4.7646, 3.2354, 2.7646, 3.2354, 3.7646, 3.2354, 6.147, positive
2.4693, 5.592, 2.4693, 5.5307, 2.4693, 3.5307, 2.4693, 3.1226, 2.4693, 5.1839, positive
3.5694, 2.5071, 3.5694, 4.6459, 3.5694, 2.6459, 3.5694, 3.6459, 3.5694, 4.7847, positive
4.0, 8.954, 4.0, 11.8838, 4.0, 9.1162, 4.0, 11.1162, 4.0, 13.0, positive
3.0833, 10.0, 3.0833, 11.5417, 3.0833, 10.8333, 3.0833, 6.4167, 3.0833, 12.5417, positive
3.6716, 9.5074, 3.6716, 10.179, 3.6716, 1.4926, 3.6716, 11.6863, 3.6716, 11.3432, positive
1.6177, 10.6177, 1.6177, 12.2355, 1.6177, 11.1468, 1.6177, 12.0, 1.6177, 1.0, positive
2.0, 10.4674, 2.0, 11.0, 2.0, 13.0, 2.0, 2.8698, 2.0, 11.5326, positive
1.14, 8.28, 1.14, 7.5599, 1.14, 11.28, 1.14, 8.7402, 1.14, 9.4199, positive
1.0, 8.0, 1.0, 7.0, 1.0, 9.111, 1.0, 5.2776, 1.0, 6.1665, positive
1.3369, 7.3369, 1.3369, 4.3474, 1.3369, 5.6631, 1.3369, 5.3369, 1.3369, 4.0, positive
2.6479, 7.0843, 2.6479, 11.0, 2.6479, 9.324, 2.6479, 8.6198, 2.6479, 9.6198, positive
3.5889, 10.7945, 3.5889, 7.8222, 3.5889, 9.0, 3.5889, 9.3834, 3.5889, 8.0, positive
3.8658, 1.3131, 3.8658, 12.7316, 3.8658, 11.9553, 3.8658, 10.9553, 3.8658, 9.9553, positive
2.0, 10.1966, 2.0, 11.0, 2.0, 13.0, 2.0, 1.7864, 2.0, 11.8034, positive
2.0, 11.9971, 2.0, 11.0, 2.0, 12.9943, 2.0, 8.9971, 2.0, 9.9971, positive
1.5218, 5.1309, 1.5218, 5.5654, 1.5218, 5.0, 1.5218, 4.5654, 1.5218, 4.9564, positive
3.7802, 11.1099, 3.7802, 7.4396, 3.7802, 9.4396, 3.7802, 9.8901, 3.7802, 8.2198, positive
1.0738, 8.0738, 1.0738, 7.0, 1.0738, 10.9508, 1.0738, 10.0, 1.0738, 8.9754, positive
3.0033, 10.9967, 3.0033, 11.5016, 3.0033, 10.9935, 3.0033, 10.0033, 3.0033, 11.5049, positive
1.8026, 7.0, 1.8026, 5.4077, 1.8026, 4.3949, 1.8026, 5.0, 1.8026, 7.2103, positive
2.9772, 11.9772, 2.9772, 11.0456, 2.9772, 12.9316, 2.9772, 10.0456, 2.9772, 1.0, positive
2.303, 3.303, 2.303, 4.6515, 2.303, 3.697, 2.303, 1.697, 2.303, 3.3939, positive
2.0, 7.0377, 2.0, 6.0377, 2.0, 4.0377, 2.0, 5.0377, 2.0, 7.8491, positive
3.0925, 5.0836, 3.0925, 12.0925, 3.0925, 10.6388, 3.0925, 9.1851, 3.0925, 9.0925, positive
1.9205, 11.841, 1.9205, 11.0, 1.9205, 13.0, 1.9205, 9.2386, 1.9205, 9.2843, positive
1.0, 2.8412, 1.0, 3.8318, 1.0, 5.1682, 1.0, 3.3365, 1.0, 5.6635, positive
1.9503, 9.9006, 1.9503, 10.8012, 1.9503, 12.8012, 1.9503, 1.1988, 1.9503, 11.7017, positive
1.0, 9.7409, 1.0, 10.4818, 1.0, 12.7409, 1.0, 11.7409, 1.0, 2.0363, positive
2.9766, 4.5819, 2.9766, 5.5351, 2.9766, 3.5351, 2.9766, 4.5351, 2.9766, 4.4883, positive
3.2875, 3.1375, 3.2875, 4.7125, 3.2875, 2.7125, 3.2875, 1.575, 3.2875, 2.8625, positive
4.0, 10.0, 4.0, 11.6459, 4.0, 6.1669, 4.0, 11.7083, 4.0, 12.6459, positive
2.3485, 11.3485, 2.3485, 12.3029, 2.3485, 11.0456, 2.3485, 11.3029, 2.3485, 1.0, positive
1.0, 8.3761, 1.0, 7.7521, 1.0, 11.3761, 1.0, 10.3761, 1.0, 7.4958, positive
3.0208, 3.9376, 3.0208, 4.9792, 3.0208, 2.9792, 3.0208, 1.0416, 3.0208, 2.0624, positive
2.3153, 10.0, 2.3153, 11.1576, 2.3153, 9.0, 2.3153, 7.6305, 2.3153, 8.7881, positive
1.6984, 10.7937, 1.6984, 9.7937, 1.6984, 12.3969, 1.6984, 9.3016, 1.6984, 9.6984, positive
2.7694, 11.7694, 2.7694, 11.4612, 2.7694, 12.3082, 2.7694, 10.4612, 2.7694, 1.0, positive
2.408, 11.0, 2.408, 11.776, 2.408, 9.796, 2.408, 11.592, 2.408, 2.428, positive
3.5941, 2.2178, 3.5941, 4.4059, 3.5941, 2.4059, 3.5941, 2.1881, 3.5941, 3.7822, positive
2.0, 11.8118, 2.0, 11.0, 2.0, 13.0, 2.0, 8.2472, 2.0, 10.1882, positive
2.0, 11.7979, 2.0, 11.0, 2.0, 12.5957, 2.0, 8.7979, 2.0, 9.7979, positive
1.9005, 7.0995, 1.9005, 6.0995, 1.9005, 4.6968, 1.9005, 5.4977, 1.9005, 8.0995, positive
2.0, 10.0, 2.0, 11.0, 2.0, 11.3241, 2.0, 3.5139, 2.0, 10.3241, positive
2.9543, 3.9543, 2.9543, 4.9771, 2.9543, 3.0457, 2.9543, 1.0457, 2.9543, 2.0915, positive
1.8108, 10.8108, 1.8108, 12.6216, 1.8108, 10.5676, 1.8108, 12.0, 1.8108, 1.0, positive
1.9547, 7.9547, 1.9547, 6.8187, 1.9547, 5.0453, 1.9547, 5.9547, 1.9547, 4.0, positive
1.484, 7.0, 1.484, 4.4519, 1.484, 5.032, 1.484, 5.0, 1.484, 5.9359, positive
2.4256, 9.9008, 2.4256, 4.1488, 2.4256, 11.9504, 2.4256, 10.4752, 2.4256, 9.4752, positive
3.6205, 10.6205, 3.6205, 7.0, 3.6205, 9.253, 3.6205, 10.0, 3.6205, 8.1265, positive
4.0, 10.7156, 4.0, 8.1375, 4.0, 6.7249, 4.0, 10.8531, 4.0, 9.1375, positive
3.0143, 3.9571, 3.0143, 4.9857, 3.0143, 2.9857, 3.0143, 1.0286, 3.0143, 2.0429, positive
