Method,Model,Methods+Model,Dataset,y_true,y_score
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.175782
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.133116
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.132514
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.256585
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.230877
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.156936
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.612522
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.256069
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.234880
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.371825
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.555016
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.468243
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.353682
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.451399
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.162848
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.332469
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.163079
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.167077
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.254876
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.133029
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.159726
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.161172
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.142664
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.270812
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215296
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.171315
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.166055
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.275008
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.184580
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.170648
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.323451
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.184123
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.233666
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.166180
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.458199
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.246547
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193413
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.158332
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.161462
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.158952
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.199548
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179794
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.159885
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.185027
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.185539
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.165331
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.200034
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.188323
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208393
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.161053
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.214347
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.481177
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.229211
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.163076
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.246997
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182923
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.161936
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.186326
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182741
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.218878
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.175111
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.190627
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150843
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.443902
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.616011
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.420323
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.165656
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.158778
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.156353
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.156617
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219999
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.222475
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.315555
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.152173
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.167145
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197050
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.171242
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.204905
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.149109
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.145411
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197698
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.227482
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.163869
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.222274
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.171780
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.220569
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.390870
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.184335
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.146215
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219745
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.203056
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150857
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.211284
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.499309
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.239725
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.209889
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.128337
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150774
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.254750
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.183399
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.183704
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.129735
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.262395
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.190975
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193583
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.152219
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.134618
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.211615
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193669
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.192674
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.169640
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.318736
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182068
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.161809
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.180623
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.183610
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.194408
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.263536
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182105
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179186
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179186
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.184022
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.169219
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.229353
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150124
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.155899
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.174106
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.176558
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.163860
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.160294
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.171351
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.137347
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.131894
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.190230
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219157
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.157281
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.205217
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.148894
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.166166
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.262046
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.145461
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.244892
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.294832
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.264581
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.165659
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.174658
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219312
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.181723
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.433277
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.153841
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215344
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.231721
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193618
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.253135
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.326156
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.313313
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.195299
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.141454
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.220285
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.246745
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182396
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.247860
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.266434
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.261603
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.399237
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.177926
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.239422
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.256494
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.233177
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.157681
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.172586
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.181775
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.187452
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.163702
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.189456
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.149398
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.156960
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.158867
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.168225
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.251194
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.185816
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.204472
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197425
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.213099
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.207880
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.298816
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.198909
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215714
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.260604
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.456023
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.307562
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.157529
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182508
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.211767
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.288906
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.233081
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.224498
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.286485
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.233615
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.250667
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.269759
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.285771
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.439686
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.408789
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.239241
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.244535
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.237862
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.195125
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.298976
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.181194
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.341812
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.243219
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.406754
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.252765
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.202012
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.217726
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.279254
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.233540
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.251825
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.173023
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.216802
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179418
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.199623
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.162057
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.171321
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.176487
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.212224
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.170498
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197468
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.194838
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.275058
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.204073
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215293
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.247029
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.194098
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.203959
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.468165
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.619382
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.314024
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.320567
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.229788
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.175427
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.332550
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.164915
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179036
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.202638
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.205820
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.317692
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.192743
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.206396
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.254199
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150435
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.427014
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.212025
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.175178
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.250439
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.166417
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.251054
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.239579
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.238085
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.274742
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.223125
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.241641
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.216547
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.216932
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.150183
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.204019
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.269356
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.203654
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208715
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.258142
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.236742
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.205219
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.237737
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.173853
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.225177
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.243854
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.204686
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.200812
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.184252
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.201676
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.189902
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.167814
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.186774
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.226963
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.425236
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.363737
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.276488
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.291046
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.207269
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.278726
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.386713
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.217798
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.192983
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.186788
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.287524
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.200867
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208209
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197541
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.327933
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.177181
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.301259
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.218142
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.187944
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.201721
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.192133
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.386976
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.210464
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.527262
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.186221
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.272003
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.298255
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.399420
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.216778
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.235971
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.170250
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.323802
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.247563
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.221623
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.235476
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.253884
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.189476
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.209789
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.296758
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.213403
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197021
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219194
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.185431
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.190324
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.172351
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.205599
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.175605
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215462
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.214770
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.279431
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.241339
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.294234
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.241729
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.211432
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.471516
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.220868
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.213162
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.194868
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182826
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.302653
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.213213
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.244655
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.221743
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.439880
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.254952
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.224657
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.238654
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.230222
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.327151
StandardAdaBoost,-,StandardAdaBoost,yeast4,1,0.627285
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.174976
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193754
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.202042
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.255299
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179221
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.172433
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.221778
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.169419
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.214970
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.317120
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.358366
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.182119
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208520
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.196047
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.263230
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.320864
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.243133
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.198513
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.202149
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.234457
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.256755
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.194349
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.195410
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.183175
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208062
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.180440
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.230936
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.193649
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.202164
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.217487
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.217832
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.192950
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.197240
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.248270
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.231977
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.215488
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.289578
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.385798
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.261600
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.245647
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219279
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.177253
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.238779
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.220768
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.246398
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.219399
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.222254
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.179008
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.173255
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.208114
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.265459
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.353497
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.228985
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.322745
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.216381
StandardAdaBoost,-,StandardAdaBoost,yeast4,0,0.147236
